"","ID","Module","RepeatInSess","CorrectDiag","SelectedDiag","Correct","respRT","Confidence","Session","DataSet","Expertise"
"49073",36966245,1,1,20,NA,0,18351.9999999999,1,3,3,2
"49074",36966245,1,1,37,NA,1,5311.00000000012,4,3,3,2
"49075",36966245,1,2,46,NA,1,6972,4,3,3,2
"49076",36966245,1,2,24,NA,1,11364,3,3,3,2
"49077",36966245,1,2,27,NA,0,16819,1,3,3,2
"49078",36966245,1,2,39,NA,1,15804,1,3,3,2
"49079",36966245,1,2,25,NA,1,7780,4,3,3,2
"49080",36966245,1,2,30,NA,1,8971,4,3,3,2
"49081",36966245,1,2,32,NA,1,10111,4,3,3,2
"49082",36966245,1,2,17,NA,1,5264,3,3,3,2
"49083",36966245,1,2,3,NA,1,17966,1,3,3,2
"49084",36966245,1,2,12,NA,1,7771,4,3,3,2
"49085",36966245,1,2,26,NA,1,7388,4,3,3,2
"49086",36966245,1,2,13,NA,1,9871.99999999997,4,3,3,2
"49087",36966245,1,2,34,NA,1,4763,5,3,3,2
"49088",36966245,1,2,4,NA,1,4295.00000000006,5,3,3,2
"49089",36966245,1,2,23,NA,0,15605,3,3,3,2
"49090",36966245,1,2,44,NA,1,6250,5,3,3,2
"49091",36966245,1,2,38,NA,1,16378,3,3,3,2
"49092",36966245,1,2,20,NA,1,3879,5,3,3,2
"49093",36966245,1,2,18,NA,1,14658,3,3,3,2
"49094",36966245,1,2,15,NA,1,13340,4,3,3,2
"49095",36966245,1,2,43,NA,1,8137,4,3,3,2
"49096",36966245,1,2,19,NA,1,4556,5,3,3,2
"49097",36966245,1,2,22,NA,1,7168.99999999994,5,3,3,2
"49098",36966245,1,2,10,NA,1,15670,4,3,3,2
"49099",36966245,1,2,47,NA,1,17859,3,3,3,2
"49100",36966245,1,2,14,NA,1,7342.00000000006,4,3,3,2
"49101",36966245,1,2,29,NA,1,3895.99999999994,4,3,3,2
"49102",36966245,1,2,6,NA,1,6712,4,3,3,2
"49103",36966245,1,2,16,NA,1,10026.9999999999,3,3,3,2
"49104",36966245,1,2,41,NA,1,7905,4,3,3,2
"49105",36966245,1,2,36,NA,1,7509,4,3,3,2
"49106",36966245,1,2,9,NA,1,15585.0000000001,3,3,3,2
"49107",36966245,1,2,42,NA,1,5588.00000000012,4,3,3,2
"49108",36966245,1,2,21,NA,1,7962,4,3,3,2
"49109",36966245,1,2,8,NA,1,5208.99999999988,4,3,3,2
"49110",36966245,1,2,33,NA,1,5578,4,3,3,2
"49111",36966245,1,2,2,NA,1,11870,4,3,3,2
"49112",36966245,1,2,45,NA,1,7820,4,3,3,2
"49113",36966245,1,2,35,NA,1,7360.99999999988,5,3,3,2
"49114",36966245,1,2,28,NA,1,6103,5,3,3,2
"49115",36966245,1,2,11,NA,1,10885,3,3,3,2
"49116",36966245,1,2,1,NA,1,18368.0000000001,1,3,3,2
"49117",36966245,1,2,7,NA,1,8252,3,3,3,2
"49118",36966245,1,2,5,NA,1,12755,4,3,3,2
"49119",36966245,1,2,40,NA,1,6093,4,3,3,2
"49120",36966245,1,2,31,NA,1,13487.9999999999,3,3,3,2
"49121",36966245,1,2,37,NA,1,5727,5,3,3,2
"49122",38061788,1,1,28,NA,0,9982.20000000112,3,1,3,2
"49123",38061788,1,1,10,NA,1,10508.0999999996,4,1,3,2
"49124",38061788,1,1,13,NA,1,11321.3000000007,2,1,3,2
"49125",38061788,1,1,39,NA,1,10879.2000000011,4,1,3,2
"49126",38061788,1,1,30,NA,0,8540.59999999963,4,1,3,2
"49127",38061788,1,1,15,NA,0,17570,2,1,3,2
"49128",38061788,1,1,8,NA,0,6574,2,1,3,2
"49129",38061788,1,1,41,NA,1,6962.80000000075,4,1,3,2
"49130",38061788,1,1,16,NA,1,6950.59999999963,4,1,3,2
"49131",38061788,1,1,38,NA,0,8755.90000000037,1,1,3,2
"49132",38061788,1,1,31,NA,1,5656.30000000075,4,1,3,2
"49133",38061788,1,1,24,NA,0,13294.6999999993,1,1,3,2
"49134",38061788,1,1,35,NA,1,6862.40000000037,4,1,3,2
"49135",38061788,1,1,27,NA,1,5835.59999999963,5,1,3,2
"49136",38061788,1,1,44,NA,1,6143.70000000112,5,1,3,2
"49137",38061788,1,1,11,NA,1,5802.30000000075,4,1,3,2
"49138",38061788,1,1,21,NA,1,10489.7999999989,3,1,3,2
"49139",38061788,1,1,37,NA,1,10105.8000000007,1,1,3,2
"49140",38061788,1,1,29,NA,1,9575.5,1,1,3,2
"49141",38061788,1,1,42,NA,1,7184.79999999888,5,1,3,2
"49142",38061788,1,1,32,NA,0,9145.89999999851,2,1,3,2
"49143",38061788,1,1,47,NA,1,5222,5,1,3,2
"49144",38061788,1,1,36,NA,1,5116,4,1,3,2
"49145",38061788,1,1,40,NA,0,11165.1999999993,2,1,3,2
"49146",38061788,1,1,19,NA,1,9383.59999999963,5,1,3,2
"49147",38061788,1,1,6,NA,1,8350.79999999888,4,1,3,2
"49148",38061788,1,1,9,NA,0,7680.5,2,1,3,2
"49149",38061788,1,1,14,NA,1,4322.90000000037,5,1,3,2
"49150",38061788,1,1,43,NA,1,7724.09999999963,4,1,3,2
"49151",38061788,1,1,26,NA,1,5467.20000000112,5,1,3,2
"49152",38061788,1,1,3,NA,1,12061,2,1,3,2
"49153",38061788,1,1,23,NA,1,11469.8000000007,1,1,3,2
"49154",38061788,1,1,7,NA,1,6758.60000000149,5,1,3,2
"49155",38061788,1,1,5,NA,1,8638.5,5,1,3,2
"49156",38061788,1,1,4,NA,1,5272.90000000037,4,1,3,2
"49157",38061788,1,1,2,NA,0,16269.2999999989,2,1,3,2
"49158",38061788,1,1,46,NA,1,4027.29999999888,4,1,3,2
"49159",38061788,1,1,18,NA,0,12983.9000000004,3,1,3,2
"49160",38061788,1,1,45,NA,0,7665.59999999963,4,1,3,2
"49161",38061788,1,1,33,NA,1,6002.89999999851,5,1,3,2
"49162",38061788,1,1,20,NA,1,3945.39999999851,5,1,3,2
"49163",38061788,1,1,22,NA,1,5502.69999999925,4,1,3,2
"49164",38061788,1,1,17,NA,0,7117.69999999925,1,1,3,2
"49165",38061788,1,1,12,NA,0,9841.19999999925,2,1,3,2
"49166",38061788,1,1,1,NA,1,4669.90000000037,5,1,3,2
"49167",38061788,1,1,25,NA,1,7433.19999999925,4,1,3,2
"49168",38061788,1,1,34,NA,1,4584.59999999963,5,1,3,2
"49169",38061788,1,1,3,NA,0,13890.3,1,2,3,2
"49170",38061788,1,1,43,NA,1,6278.60000000001,4,2,3,2
"49171",38061788,1,1,28,NA,1,9983.19999999998,4,2,3,2
"49172",38061788,1,1,16,NA,1,7066,4,2,3,2
"49173",38061788,1,1,42,NA,0,10192.9,4,2,3,2
"49174",38061788,1,1,10,NA,1,6353.5,4,2,3,2
"49175",38061788,1,1,20,NA,0,12148.1,2,2,3,2
"49176",38061788,1,1,30,NA,1,8938,4,2,3,2
"49177",38061788,1,1,9,NA,1,8257.10000000003,1,2,3,2
"49178",38061788,1,1,36,NA,1,6862.29999999999,5,2,3,2
"49179",38061788,1,1,33,NA,1,3500.20000000001,5,2,3,2
"49180",38061788,1,1,23,NA,0,9269,1,2,3,2
"49181",38061788,1,1,6,NA,1,10359.5,4,2,3,2
"49182",38061788,1,1,13,NA,1,11621.9,2,2,3,2
"49183",38061788,1,1,22,NA,1,6515.29999999999,4,2,3,2
"49184",38061788,1,1,26,NA,1,8778.29999999999,5,2,3,2
"49185",38061788,1,1,39,NA,1,11174.7,4,2,3,2
"49186",38061788,1,1,12,NA,1,16022.8,2,2,3,2
"49187",38061788,1,1,38,NA,0,7595.70000000001,4,2,3,2
"49188",38061788,1,1,46,NA,1,3633,5,2,3,2
"49189",38061788,1,1,40,NA,1,5631.69999999995,5,2,3,2
"49190",38061788,1,1,45,NA,1,5538.70000000007,5,2,3,2
"49191",38061788,1,1,14,NA,1,6162.09999999998,4,2,3,2
"49192",38061788,1,1,29,NA,1,6405.59999999998,5,2,3,2
"49193",38061788,1,1,18,NA,1,6007.69999999995,5,2,3,2
"49194",38061788,1,1,47,NA,1,5714.39999999991,5,2,3,2
"49195",38061788,1,1,4,NA,1,5693,4,2,3,2
"49196",38061788,1,1,21,NA,1,6131,4,2,3,2
"49197",38061788,1,1,35,NA,1,3931.09999999998,4,2,3,2
"49198",38061788,1,1,34,NA,1,7184.90000000002,4,2,3,2
"49199",38061788,1,1,15,NA,1,11745.4000000001,1,2,3,2
"49200",38061788,1,1,44,NA,1,4826,5,2,3,2
"49201",38061788,1,1,27,NA,1,7679.69999999995,5,2,3,2
"49202",38061788,1,1,5,NA,1,4967.19999999995,5,2,3,2
"49203",38061788,1,1,24,NA,0,7234.40000000014,1,2,3,2
"49204",38061788,1,1,32,NA,0,10765.9000000001,1,2,3,2
"49205",38061788,1,1,37,NA,0,8962.79999999981,4,2,3,2
"49206",38061788,1,1,31,NA,0,8851.29999999981,4,2,3,2
"49207",38061788,1,1,8,NA,0,10880.1000000001,1,2,3,2
"49208",38061788,1,1,19,NA,1,4542.5,5,2,3,2
"49209",38061788,1,1,11,NA,1,5295.20000000019,4,2,3,2
"49210",38061788,1,1,2,NA,0,7578,4,2,3,2
"49211",38061788,1,1,1,NA,0,7563.30000000005,4,2,3,2
"49212",38061788,1,1,17,NA,1,6976.90000000014,1,2,3,2
"49213",38061788,1,1,7,NA,1,8106,4,2,3,2
"49214",38061788,1,1,25,NA,0,9301,3,2,3,2
"49215",38061788,1,1,41,NA,1,4978.09999999986,4,2,3,2
"49216",38061788,1,2,19,NA,1,5237.40000000014,4,2,3,2
"49217",38061788,1,2,4,NA,1,3559.80000000005,4,2,3,2
"49218",38061788,1,2,35,NA,0,7017.10000000009,4,2,3,2
"49219",38061788,1,2,22,NA,1,5581.89999999991,4,2,3,2
"49220",38061788,1,2,24,NA,0,9841.80000000005,1,2,3,2
"49221",38061788,1,2,3,NA,1,9708.79999999981,5,2,3,2
"49222",38061788,1,2,7,NA,1,4814.80000000005,5,2,3,2
"49223",38061788,1,2,13,NA,1,15152.6000000001,2,2,3,2
"49224",38061788,1,2,15,NA,0,11900.5999999999,4,2,3,2
"49225",38061788,1,2,43,NA,1,6387.10000000009,5,2,3,2
"49226",38061788,1,2,46,NA,1,4845.60000000009,5,2,3,2
"49227",38061788,1,2,32,NA,1,6673.90000000014,1,2,3,2
"49228",38061788,1,2,21,NA,0,5062.09999999986,4,2,3,2
"49229",38061788,1,2,30,NA,1,8475.69999999995,5,2,3,2
"49230",38061788,1,2,40,NA,1,3523.09999999986,4,2,3,2
"49231",38061788,1,2,5,NA,1,6034,5,2,3,2
"49232",38061788,1,2,31,NA,1,8365.89999999991,1,2,3,2
"49233",38061788,1,2,25,NA,1,8444.59999999986,2,2,3,2
"49234",38061788,1,2,10,NA,0,9444.60000000009,5,2,3,2
"49235",38061788,1,2,26,NA,1,5338.30000000005,5,2,3,2
"49236",38061788,1,2,8,NA,1,8494.69999999995,4,2,3,2
"49237",38061788,1,2,20,NA,1,10118.5,2,2,3,2
"49238",38061788,1,2,28,NA,1,8886.39999999991,2,2,3,2
"49239",38061788,1,2,27,NA,1,6687.60000000009,4,2,3,2
"49240",38061788,1,2,17,NA,0,8021,4,2,3,2
"49241",38061788,1,2,18,NA,1,5492.30000000005,3,2,3,2
"49242",38061788,1,2,36,NA,1,8092.69999999995,4,2,3,2
"49243",38061788,1,2,14,NA,1,4928.60000000009,4,2,3,2
"49244",38061788,1,2,39,NA,1,8796.40000000014,4,2,3,2
"49245",38061788,1,2,42,NA,1,4891.5,4,2,3,2
"49246",38061788,1,2,45,NA,0,6470.90000000014,5,2,3,2
"49247",38061788,1,2,44,NA,1,6724.20000000019,4,2,3,2
"49248",38061788,1,2,6,NA,1,4176.5,4,2,3,2
"49249",38061788,1,2,23,NA,0,7754.30000000005,1,2,3,2
"49250",38061788,1,2,2,NA,1,7720.80000000005,4,2,3,2
"49251",38061788,1,2,34,NA,1,13975.2000000002,1,2,3,2
"49252",38061788,1,2,9,NA,0,6044.09999999986,2,2,3,2
"49253",38061788,1,2,33,NA,1,4218.39999999991,4,2,3,2
"49254",38061788,1,2,16,NA,1,16943.8,2,2,3,2
"49255",38061788,1,2,11,NA,1,6634.90000000014,4,2,3,2
"49256",38061788,1,2,41,NA,1,6053.90000000014,4,2,3,2
"49257",38061788,1,2,37,NA,0,9488.30000000005,4,2,3,2
"49258",38061788,1,2,29,NA,1,3708.19999999995,5,2,3,2
"49259",38061788,1,2,1,NA,1,12224,3,2,3,2
"49260",38061788,1,2,12,NA,0,14556.7,3,2,3,2
"49261",38061788,1,2,47,NA,1,3919.69999999995,5,2,3,2
"49262",38061788,1,2,38,NA,0,12180.7,3,2,3,2
"49263",38061788,1,1,47,NA,1,10291.6000000015,4,3,3,2
"49264",38061788,1,1,6,NA,1,6388.20000000298,5,3,3,2
"49265",38061788,1,1,38,NA,0,14960.3000000045,2,3,3,2
"49266",38061788,1,1,45,NA,1,5952.70000000298,4,3,3,2
"49267",38061788,1,1,40,NA,1,8775,4,3,3,2
"49268",38061788,1,1,42,NA,1,11360.6000000015,4,3,3,2
"49269",38061788,1,1,19,NA,1,4563.80000000447,4,3,3,2
"49270",38061788,1,1,23,NA,0,7720.40000000596,2,3,3,2
"49271",38061788,1,1,24,NA,1,12498.5,4,3,3,2
"49272",38061788,1,1,33,NA,1,6232.20000000298,5,3,3,2
"49273",38061788,1,1,3,NA,0,13947.6999999955,2,3,3,2
"49274",38061788,1,1,30,NA,1,4237,5,3,3,2
"49275",38061788,1,1,28,NA,1,3735.59999999404,5,3,3,2
"49276",38061788,1,1,9,NA,1,7537.60000000149,4,3,3,2
"49277",38061788,1,1,20,NA,1,10701.5,4,3,3,2
"49278",38061788,1,1,18,NA,1,4899.79999999702,5,3,3,2
"49279",38061788,1,1,35,NA,0,10621.200000003,4,3,3,2
"49280",38061788,1,1,8,NA,1,7871.70000000298,2,3,3,2
"49281",38061788,1,1,37,NA,1,6334.90000000596,4,3,3,2
"49282",38061788,1,1,5,NA,1,7892.89999999851,2,3,3,2
"49283",38061788,1,1,36,NA,1,7019.20000000298,5,3,3,2
"49284",38061788,1,1,39,NA,0,17508,1,3,3,2
"49285",38061788,1,1,26,NA,1,4506.5,5,3,3,2
"49286",38061788,1,1,41,NA,1,7051.59999999404,4,3,3,2
"49287",38061788,1,1,10,NA,0,8466.39999999851,2,3,3,2
"49288",38061788,1,1,32,NA,0,6946.5,4,3,3,2
"49289",38061788,1,1,22,NA,1,5585.5,4,3,3,2
"49290",38061788,1,1,11,NA,1,6398.70000000298,4,3,3,2
"49291",38061788,1,1,46,NA,1,4883.29999999702,5,3,3,2
"49292",38061788,1,1,43,NA,1,10471.599999994,2,3,3,2
"49293",38061788,1,1,13,NA,0,11633,4,3,3,2
"49294",38061788,1,1,31,NA,0,12434.6000000015,1,3,3,2
"49295",38061788,1,1,29,NA,1,7516.5,4,3,3,2
"49296",38061788,1,1,2,NA,1,16219.1000000015,4,3,3,2
"49297",38061788,1,1,15,NA,1,11133.5,2,3,3,2
"49298",38061788,1,1,34,NA,1,12406.1000000015,2,3,3,2
"49299",38061788,1,1,14,NA,1,5164.19999999553,5,3,3,2
"49300",38061788,1,1,21,NA,1,13070,3,3,3,2
"49301",38061788,1,1,25,NA,1,7976.09999999404,4,3,3,2
"49302",38061788,1,1,44,NA,1,6294.5,5,3,3,2
"49303",38061788,1,1,17,NA,0,10707,4,3,3,2
"49304",38061788,1,1,27,NA,1,4933.19999999553,4,3,3,2
"49305",38061788,1,1,12,NA,0,16412.8999999985,1,3,3,2
"49306",38061788,1,1,1,NA,0,11838.8999999985,4,3,3,2
"49307",38061788,1,1,7,NA,1,9314.89999999851,2,3,3,2
"49308",38061788,1,1,4,NA,1,3919,4,3,3,2
"49309",38061788,1,1,16,NA,1,7979.10000000149,5,3,3,2
"49310",38061788,1,2,22,NA,1,4123,5,3,3,2
"49311",38061788,1,2,4,NA,1,4601.20000000298,5,3,3,2
"49312",38061788,1,2,47,NA,1,9869.5,4,3,3,2
"49313",38061788,1,2,15,NA,1,12117.6999999955,2,3,3,2
"49314",38061788,1,2,34,NA,1,3822.89999999851,5,3,3,2
"49315",38061788,1,2,21,NA,1,5832.40000000596,5,3,3,2
"49316",38061788,1,2,25,NA,1,7712.60000000149,4,3,3,2
"49317",38061788,1,2,26,NA,1,4313.10000000149,5,3,3,2
"49318",38061788,1,2,29,NA,1,3984.60000000149,5,3,3,2
"49319",38061788,1,2,45,NA,1,4476.5,5,3,3,2
"49320",38061788,1,2,24,NA,1,7666.30000000447,2,3,3,2
"49321",38061788,1,2,30,NA,1,7020.20000000298,4,3,3,2
"49322",38061788,1,2,5,NA,1,5554.69999999553,5,3,3,2
"49323",38061788,1,2,28,NA,1,4299.20000000298,5,3,3,2
"49324",38061788,1,2,35,NA,1,5555.90000000596,5,3,3,2
"49325",38061788,1,2,36,NA,1,4406,5,3,3,2
"49326",38061788,1,2,1,NA,1,11647.5,2,3,3,2
"49327",38061788,1,2,10,NA,1,4660.5,5,3,3,2
"49328",38061788,1,2,23,NA,1,9978.40000000596,2,3,3,2
"49329",38061788,1,2,9,NA,1,6568.5,4,3,3,2
"49330",38061788,1,2,44,NA,1,6718.20000000298,4,3,3,2
"49331",38061788,1,2,16,NA,1,5549.10000000149,5,3,3,2
"49332",38061788,1,2,37,NA,0,8298.69999999553,4,3,3,2
"49333",38061788,1,2,20,NA,1,3368.79999999702,5,3,3,2
"49334",38061788,1,2,8,NA,1,5586.89999999851,4,3,3,2
"49335",38061788,1,2,19,NA,1,3081.80000000447,5,3,3,2
"49336",38061788,1,2,27,NA,1,4305.10000000149,5,3,3,2
"49337",38061788,1,2,31,NA,1,6764.29999999702,4,3,3,2
"49338",38061788,1,2,39,NA,1,8095,4,3,3,2
"49339",38061788,1,2,11,NA,1,6056.30000000447,4,3,3,2
"49340",38061788,1,2,33,NA,1,4292.29999999702,5,3,3,2
"49341",38061788,1,2,32,NA,1,9966.60000000149,2,3,3,2
"49342",38061788,1,2,3,NA,1,5353.29999999702,4,3,3,2
"49343",38061788,1,2,7,NA,1,5933.59999999404,4,3,3,2
"49344",38061788,1,2,13,NA,1,4864.19999999553,4,3,3,2
"49345",38061788,1,2,41,NA,0,10569,2,3,3,2
"49346",38061788,1,2,38,NA,0,8308,2,3,3,2
"49347",38061788,1,2,18,NA,1,4315.5,5,3,3,2
"49348",38061788,1,2,43,NA,1,5275,4,3,3,2
"49349",38061788,1,2,46,NA,1,5803.70000000298,4,3,3,2
"49350",38061788,1,2,2,NA,1,11000,4,3,3,2
"49351",38061788,1,2,6,NA,1,4345.69999999553,5,3,3,2
"49352",38061788,1,2,12,NA,1,5045.80000000447,4,3,3,2
"49353",38061788,1,2,40,NA,1,5272.5,5,3,3,2
"49354",38061788,1,2,42,NA,1,13803.700000003,4,3,3,2
"49355",38061788,1,2,14,NA,1,4172.10000000149,5,3,3,2
"49356",38061788,1,2,17,NA,1,5404.40000000596,4,3,3,2
"49357",38601788,1,1,3,NA,1,8983.59999999963,4,1,3,2
"49358",38601788,1,1,19,NA,1,4982.40000000037,5,1,3,2
"49359",38601788,1,1,17,NA,1,5094.20000000112,2,1,3,2
"49360",38601788,1,1,25,NA,1,3395.90000000037,5,1,3,2
"49361",38601788,1,1,24,NA,1,7548.59999999963,1,1,3,2
"49362",38601788,1,1,31,NA,0,16741.1999999993,1,1,3,2
"49363",38601788,1,1,34,NA,1,3773.40000000037,5,1,3,2
"49364",38601788,1,1,2,NA,0,8757.80000000075,4,1,3,2
"49365",38601788,1,1,26,NA,1,4543.90000000037,5,1,3,2
"49366",38601788,1,1,16,NA,1,4687,5,1,3,2
"49367",38601788,1,1,47,NA,1,7036.59999999963,4,1,3,2
"49368",38601788,1,1,38,NA,0,6348.90000000037,2,1,3,2
"49369",38601788,1,1,1,NA,1,5555,5,1,3,2
"49370",38601788,1,1,12,NA,0,6255.09999999963,2,1,3,2
"49371",38601788,1,1,45,NA,1,4585.09999999963,4,1,3,2
"49372",38601788,1,1,35,NA,1,5676.09999999963,2,1,3,2
"49373",38601788,1,1,4,NA,1,6500.20000000112,5,1,3,2
"49374",38601788,1,1,27,NA,1,5446.19999999925,5,1,3,2
"49375",38601788,1,1,42,NA,0,5664,5,1,3,2
"49376",38601788,1,1,33,NA,1,5117,4,1,3,2
"49377",38601788,1,1,11,NA,0,14060,2,1,3,2
"49378",38601788,1,1,46,NA,1,2742.5,5,1,3,2
"49379",38601788,1,1,20,NA,1,5564.90000000037,4,1,3,2
"49380",38601788,1,1,32,NA,1,7493.30000000075,2,1,3,2
"49381",38601788,1,1,36,NA,1,5155.5,5,1,3,2
"49382",38601788,1,1,37,NA,0,5608.10000000149,2,1,3,2
"49383",38601788,1,1,30,NA,1,9488.5,4,1,3,2
"49384",38601788,1,1,15,NA,0,11556.9000000004,2,1,3,2
"49385",38601788,1,1,28,NA,1,12852.0999999996,2,1,3,2
"49386",38601788,1,1,44,NA,1,3297.59999999963,4,1,3,2
"49387",38601788,1,1,41,NA,1,5994.5,4,1,3,2
"49388",38601788,1,1,23,NA,1,7701.80000000075,2,1,3,2
"49389",38601788,1,1,7,NA,1,6023.60000000149,5,1,3,2
"49390",38601788,1,1,14,NA,1,5703.5,4,1,3,2
"49391",38601788,1,1,40,NA,1,7012.20000000112,4,1,3,2
"49392",38601788,1,1,10,NA,0,7360.5,2,1,3,2
"49393",38601788,1,1,43,NA,1,3585.40000000037,4,1,3,2
"49394",38601788,1,1,9,NA,0,9291.10000000149,1,1,3,2
"49395",38601788,1,1,22,NA,1,3713.69999999925,4,1,3,2
"49396",38601788,1,1,5,NA,0,6567.19999999925,4,1,3,2
"49397",38601788,1,1,13,NA,1,7042.20000000112,3,1,3,2
"49398",38601788,1,1,21,NA,1,5769,4,1,3,2
"49399",38601788,1,1,29,NA,0,7441.60000000149,1,1,3,2
"49400",38601788,1,1,8,NA,1,14534.6999999993,1,1,3,2
"49401",38601788,1,1,6,NA,1,9486.60000000149,4,1,3,2
"49402",38601788,1,1,39,NA,0,6237.30000000075,2,1,3,2
"49403",38601788,1,1,18,NA,1,6908.5,2,1,3,2
"49404",38930024,1,1,16,NA,1,13983,4,1,3,2
"49405",38930024,1,1,17,NA,0,14445.599999994,2,1,3,2
"49406",38930024,1,1,40,NA,1,7247,5,1,3,2
"49407",38930024,1,1,15,NA,1,7753.09999999404,4,1,3,2
"49408",38930024,1,1,24,NA,0,11654.299999997,2,1,3,2
"49409",38930024,1,1,45,NA,1,8271.29999999702,4,1,3,2
"49410",38930024,1,1,39,NA,0,18201.3000000119,1,1,3,2
"49411",38930024,1,1,26,NA,1,8555.70000000298,4,1,3,2
"49412",38930024,1,1,11,NA,1,10371.599999994,4,1,3,2
"49413",38930024,1,1,29,NA,0,12682.799999997,2,1,3,2
"49414",38930024,1,1,7,NA,1,4607.40000000596,4,1,3,2
"49415",38930024,1,1,21,NA,0,11545.200000003,4,1,3,2
"49416",38930024,1,1,47,NA,1,5359.20000000298,4,1,3,2
"49417",38930024,1,1,20,NA,1,7283.29999999702,4,1,3,2
"49418",38930024,1,1,32,NA,0,13688.700000003,2,1,3,2
"49419",38930024,1,1,6,NA,0,7237.5,4,1,3,2
"49420",38930024,1,1,33,NA,1,3966,4,1,3,2
"49421",38930024,1,1,31,NA,0,17294,1,1,3,2
"49422",38930024,1,1,25,NA,1,10941.599999994,3,1,3,2
"49423",38930024,1,1,5,NA,1,10988.400000006,4,1,3,2
"49424",38930024,1,1,12,NA,0,14663.8999999911,4,1,3,2
"49425",38930024,1,1,43,NA,1,6104.79999999702,5,1,3,2
"49426",38930024,1,1,1,NA,1,3875.19999998808,5,1,3,2
"49427",38930024,1,1,46,NA,1,6537,4,1,3,2
"49428",38930024,1,1,19,NA,1,14035.200000003,3,1,3,2
"49429",38930024,1,1,13,NA,1,11301.5,3,1,3,2
"49430",38930024,1,1,23,NA,1,12942.1000000089,2,1,3,2
"49431",38930024,1,1,37,NA,1,16107.700000003,2,1,3,2
"49432",38930024,1,1,42,NA,1,11263.299999997,3,1,3,2
"49433",38930024,1,1,28,NA,0,7844.40000000596,3,1,3,2
"49434",38930024,1,1,34,NA,1,4270.79999999702,4,1,3,2
"49435",38930024,1,1,30,NA,1,4636.79999999702,4,1,3,2
"49436",38930024,1,1,41,NA,1,4387,5,1,3,2
"49437",38930024,1,1,4,NA,1,4793.40000000596,5,1,3,2
"49438",38930024,1,1,36,NA,1,10104.099999994,3,1,3,2
"49439",38930024,1,1,38,NA,0,13179.599999994,3,1,3,2
"49440",38930024,1,1,3,NA,1,9449.70000000298,3,1,3,2
"49441",38930024,1,1,9,NA,0,9757.5,1,1,3,2
"49442",38930024,1,1,18,NA,1,14004.700000003,2,1,3,2
"49443",38930024,1,1,35,NA,1,4965.59999999404,4,1,3,2
"49444",38930024,1,1,27,NA,1,5617.5,4,1,3,2
"49445",38930024,1,1,10,NA,1,6687.5,3,1,3,2
"49446",38930024,1,1,44,NA,1,4395.90000000596,4,1,3,2
"49447",38930024,1,1,14,NA,1,5547,4,1,3,2
"49448",38930024,1,1,2,NA,0,10453.799999997,3,1,3,2
"49449",38930024,1,1,8,NA,1,12467.8000000119,2,1,3,2
"49450",38930024,1,1,22,NA,1,7589.09999999404,5,1,3,2
"49451",38930024,1,1,28,NA,1,8547.09999999404,4,2,3,2
"49452",38930024,1,1,17,NA,1,15389.599999994,2,2,3,2
"49453",38930024,1,1,12,NA,0,16114.6999999881,2,2,3,2
"49454",38930024,1,1,43,NA,0,0,0,2,3,2
"49455",38930024,1,1,45,NA,1,11811,5,2,3,2
"49456",38930024,1,1,6,NA,1,4999.5,5,2,3,2
"49457",38930024,1,1,39,NA,1,14218.599999994,4,2,3,2
"49458",38930024,1,1,21,NA,1,11367.3000000119,4,2,3,2
"49459",38930024,1,1,36,NA,1,6158.19999998808,4,2,3,2
"49460",38930024,1,1,3,NA,1,9290.40000000596,4,2,3,2
"49461",38930024,1,1,33,NA,1,5678.80000001192,4,2,3,2
"49462",38930024,1,1,2,NA,1,10420.2999999821,4,2,3,2
"49463",38930024,1,1,32,NA,1,14767,2,2,3,2
"49464",38930024,1,1,37,NA,1,14182.400000006,2,2,3,2
"49465",38930024,1,1,42,NA,1,4758.80000001192,4,2,3,2
"49466",38930024,1,1,8,NA,1,7667.19999998808,3,2,3,2
"49467",38930024,1,1,18,NA,1,8164.20000001788,4,2,3,2
"49468",38930024,1,1,13,NA,1,9484.20000001788,4,2,3,2
"49469",38930024,1,1,11,NA,1,6221.19999998808,4,2,3,2
"49470",38930024,1,1,38,NA,1,14669.900000006,5,2,3,2
"49471",38930024,1,1,10,NA,1,13327.1999999881,4,2,3,2
"49472",38930024,1,1,44,NA,1,10470,4,2,3,2
"49473",38930024,1,1,41,NA,1,5247.40000000596,5,2,3,2
"49474",38930024,1,1,34,NA,1,5597.79999998212,4,2,3,2
"49475",38930024,1,1,14,NA,1,6721.40000000596,4,2,3,2
"49476",38930024,1,1,20,NA,1,6226.19999998808,4,2,3,2
"49477",38930024,1,1,25,NA,1,13702.7999999821,2,2,3,2
"49478",38930024,1,1,27,NA,1,5033.40000000596,4,2,3,2
"49479",38930024,1,1,5,NA,1,4590.59999999404,5,2,3,2
"49480",38930024,1,1,16,NA,1,9565.20000001788,4,2,3,2
"49481",38930024,1,1,4,NA,1,3941,5,2,3,2
"49482",38930024,1,1,46,NA,1,3631.69999998808,5,2,3,2
"49483",38930024,1,1,30,NA,1,4833.69999998808,5,2,3,2
"49484",38930024,1,1,40,NA,1,6777.40000000596,4,2,3,2
"49485",38930024,1,1,35,NA,1,5375.59999999404,4,2,3,2
"49486",38930024,1,1,9,NA,1,10299,2,2,3,2
"49487",38930024,1,1,29,NA,1,7670.80000001192,4,2,3,2
